time,position_x,momentum_z
1.7386193096548276e-18,4.844400741951022e-11,-1.7898347729689452e-21
1.7448286643321662e-18,4.843845056508559e-11,-1.789834163849287e-21
1.751038019009505e-18,4.8432893712509195e-11,-1.7898335545898567e-21
1.7572473736868435e-18,4.842733686178019e-11,-1.7898329451906057e-21
1.763456728364182e-18,4.8421780012897735e-11,-1.7898323356514863e-21
1.769666083041521e-18,4.841622316586098e-11,-1.7898317259724504e-21
1.7758754377188595e-18,4.8410666320669063e-11,-1.7898311161534498e-21
1.782084792396198e-18,4.8405109477321126e-11,-1.7898305061944363e-21
1.7882941470735368e-18,4.83995526358163e-11,-1.7898298960953618e-21
1.7945035017508754e-18,4.839399579615372e-11,-1.789829285856178e-21
1.800712856428214e-18,4.8388438958332506e-11,-1.789828675476837e-21
1.8069222111055527e-18,4.8382882122351776e-11,-1.7898280649572898e-21
1.8131315657828918e-18,4.837732528821064e-11,-1.7898274542974887e-21
1.8193409204602304e-18,4.8371768455908217e-11,-1.7898268434973855e-21
1.825550275137569e-18,4.83662116254436e-11,-1.7898262325569316e-21
1.8317596298149077e-18,4.8360654796815896e-11,-1.789825621476079e-21
1.8379689844922463e-18,4.8355097970024205e-11,-1.789825010254779e-21
1.844178339169585e-18,4.8349541145067614e-11,-1.7898243988929833e-21
1.8503876938469236e-18,4.834398432194522e-11,-1.7898237873906435e-21
1.8565970485242623e-18,4.83384275006561e-11,-1.7898231757477113e-21
1.862806403201601e-18,4.833287068119935e-11,-1.789822563964138e-21
1.8690157578789396e-18,4.832731386357405e-11,-1.7898219520398755e-21
1.8752251125562782e-18,4.832175704777927e-11,-1.789821339974875e-21
1.881434467233617e-18,4.831620023381409e-11,-1.789820727769088e-21
1.8876438219109555e-18,4.831064342167758e-11,-1.789820115422466e-21
1.893853176588294e-18,4.830508661136882e-11,-1.789819502934961e-21
1.900062531265633e-18,4.829952980288688e-11,-1.7898188903065236e-21
1.9062718859429715e-18,4.829397299623082e-11,-1.7898182775371055e-21
1.91248124062031e-18,4.8288416191399705e-11,-1.789817664626658e-21
1.918690595297649e-18,4.828285938839261e-11,-1.789817051575133e-21
1.9248999499749878e-18,4.8277302587208596e-11,-1.7898164383824813e-21
